dt,ICE,ROP,MA,V,SPGI,TYL,MSCI,MCO,MKTX,TW,ADSK,6861.T,DHR,CSGP,ISRG,WDAY,VACNY,NOW,CDNS,TSM,ASML,FICO,FOUR,SNPS,MRVI
2024-04-12,131.261154,531.093689,462.032715,272.981934,413.205994,413.359985,517.1073,372.925476,208.609711,101.600983,236.979996,64341.824219,238.015335,90.339996,384.799988,263.690002,50.779114,768.710022,305.850006,140.041595,948.482544,1175.609985,63.98,557.159973,8.4
2024-04-15,128.302719,523.590576,456.482941,268.352417,405.046936,400.679993,503.792267,369.34613,200.71582,99.233315,229.619995,64143.539063,237.727676,87.529999,377.359985,259.630005,51.669537,735.809998,301.559998,137.702972,941.560059,1150.52002,61.919998,543.909973,8.11
2024-04-16,127.673698,522.321899,456.512695,268.421692,404.057922,399.220001,504.155548,366.567627,198.590561,100.128647,228.240005,64639.238281,238.402206,86.290001,378.549988,257.690002,51.008244,744.780029,300.809998,137.368896,963.353149,1152.699951,62.139999,541.090027,8.14
2024-04-17,128.499298,521.816406,456.85025,269.747223,407.568817,402.839996,502.584442,371.195068,197.767868,99.790405,214.919998,63687.5,237.459869,85.459999,374.170013,257.019989,50.370159,736.450012,293.709991,136.612289,895.005676,1153.280029,62.48,527.580017,7.73
2024-04-18,128.735199,522.609314,451.429504,268.441467,408.814941,402.950012,496.624115,370.394165,198.962692,100.47683,210.630005,64411.21875,234.454315,84.18,372.630005,255.639999,48.794285,731.359985,285.899994,129.969849,876.683777,1162.25,61.900002,519.710022,7.61
2024-04-19,128.961273,529.656555,452.114563,266.868622,408.013855,403.350006,500.856293,370.46344,199.804962,100.526581,216.5,62061.605469,233.61113,84.260002,366.339996,252.220001,48.417233,713.909973,280.25,125.479301,847.603149,1130.060059,60.93,510.709991,7.3
2024-04-22,129.393692,534.344727,453.464752,269.391083,412.335693,411.410004,505.864105,375.001892,200.216339,101.093628,217.130005,63171.972656,234.176559,85.309998,368.929993,253.529999,47.999573,721.950012,285.019989,127.493668,859.939453,1150.660034,61.02,515.48999,7.37
2024-04-23,130.062042,534.85022,459.491119,271.151947,408.706177,418.440002,437.943542,377.879211,200.549316,101.302536,217.929993,63816.375,251.069214,84.620003,377.079987,256.820007,48.813618,740.950012,281.76001,131.10965,889.049438,1188.189941,61.669998,527.5,7.72
2024-04-24,130.297958,533.254395,459.173401,272.052063,408.725922,419.0,456.256683,376.929993,200.010666,102.426689,215.0,65353.046875,248.391006,91.949997,375.01001,255.740005,48.600922,746.289978,277.660004,130.657669,879.927979,1193.030029,60.990002,527.52002,7.67
2024-04-25,129.560806,535.633118,458.786224,272.190552,410.921509,458.070007,456.099609,370.967712,197.425064,101.62088,216.399994,64024.574219,243.818192,90.339996,373.119995,254.059998,48.504242,716.25,277.079987,134.20488,889.976501,1193.660034,58.939999,530.109985,7.58
2024-04-26,129.442856,522.123718,459.094055,271.557465,411.198364,460.73999,469.149536,371.907043,197.630737,101.312469,217.929993,69011.320313,244.591904,92.650002,375.329987,251.039993,50.273479,723.549988,282.410004,135.894958,908.092407,1110.849976,59.07,543.659973,7.7
2024-04-30,126.55323,506.939087,447.954681,265.711243,411.247833,461.549988,457.376129,366.17215,195.965775,101.183151,212.850006,69695.382813,244.631561,91.529999,370.619995,244.729996,48.484905,693.330017,275.630005,134.95166,862.142761,1133.329956,57.860001,530.590027,8.2
2024-05-01,126.474609,510.209961,438.890381,264.43515,411.61377,458.529999,461.53952,368.7034,201.989029,103.351868,210.710007,68624.664063,244.899384,90.360001,371.700012,244.960007,49.306683,685.609985,274.549988,132.593414,842.7453,1140.72998,57.889999,522.179993,8.42
2024-05-02,124.371292,506.304779,437.927368,264.722015,412.365356,464.459991,459.251587,372.17395,204.809647,104.953537,209.949997,68763.460938,244.849777,89.760002,377.649994,250.850006,46.696331,695.719971,276.440002,133.860962,859.97876,1165.349976,58.349998,523.380005,8.8
2024-05-07,131.428238,515.661316,449.801331,273.476532,423.837555,481.380005,462.884705,389.546722,196.749298,109.808243,214.619995,70676.859375,246.754303,92.459999,388.649994,249.429993,48.639595,713.330017,284.040009,138.656097,897.469666,1240.619995,59.630001,549.609985,8.96
2024-05-08,131.103882,516.444275,451.498993,274.198608,424.480377,481.019989,462.24646,391.494598,198.042099,110.723488,213.949997,69616.070313,247.537933,90.32,380.369995,249.630005,48.571918,721.030029,282.570007,141.102814,900.681152,1251.439941,58.709999,550.48999,8.87
2024-05-09,132.637161,518.704163,452.213837,275.534088,427.526459,481.839996,473.78421,397.021851,200.598297,112.733025,218.630005,69050.96875,249.402771,91.339996,385.450012,245.960007,48.020844,722.940002,285.279999,140.30687,902.726685,1286.780029,61.029999,549.880005,9.86
2024-05-10,131.693604,518.872681,453.693115,277.710327,426.814423,484.76001,476.396179,395.855103,201.861694,109.838104,217.770004,69556.578125,251.337082,89.879997,386.700012,246.339996,50.041447,729.789978,287.480011,146.664368,919.278442,1328.609985,65.080002,556.710022,10.46
2024-05-13,131.447891,517.148132,454.467529,276.374939,423.29364,481.100006,476.798798,393.017334,201.68541,109.181511,216.649994,70250.554688,249.581345,88.580002,380.880005,247.080002,49.07465,730.119995,284.459991,143.863937,906.382996,1332.530029,65.730003,557.390015,10.53
2024-05-14,132.086761,516.226257,450.933136,274.742676,423.313416,484.850006,479.292877,397.58548,200.206543,110.673752,215.830002,70448.84375,257.169678,87.779999,384.190002,246.880005,48.523579,721.619995,283.329987,149.307571,904.199097,1353.930054,65.0,559.630005,10.7
2024-05-15,135.507111,526.742432,454.705811,278.462128,430.898895,489.140015,481.207672,405.297852,212.439072,112.076454,220.240005,69943.234375,261.335754,88.480003,399.390015,251.309998,50.897068,760.570007,293.100006,152.874481,926.324036,1368.160034,72.160004,580.200012,11.2
2024-05-16,134.760132,534.037415,455.569519,277.332367,433.193329,487.970001,490.123352,408.240631,212.135498,111.807838,220.429993,72530.78125,262.704651,88.129997,396.429993,256.570007,51.133141,758.01001,288.929993,149.582733,908.65564,1404.430054,68.830002,569.27002,11.1
2024-05-17,136.028015,537.100098,456.959442,277.590057,437.010803,489.140015,497.827179,410.12323,210.284439,112.225662,221.210007,72253.1875,263.656921,87.5,398.820007,257.929993,50.648258,765.049988,288.809998,149.042282,914.021362,1411.349976,67.620003,566.72998,11.32
2024-05-20,134.602859,541.540466,456.353851,276.044037,432.916382,493.920013,504.654327,408.785614,211.263824,110.245964,221.399994,72481.210938,264.95636,87.519997,400.029999,259.5,50.839272,774.179993,292.470001,150.879761,928.320068,1446.280029,68.82,574.380005,11.34
2024-05-21,134.917389,536.61438,455.797882,273.477203,435.022919,495.980011,498.024231,409.16214,213.809174,110.713539,220.279999,71331.1875,264.400848,86.849998,402.109985,258.859985,49.732365,777.049988,290.100006,150.997681,914.317932,1374.800049,67.839996,571.530029,10.95
2024-05-22,134.5439,542.611023,453.23645,273.110535,437.426147,497.51001,496.349487,411.282471,215.627304,110.027107,219.960007,71291.53125,265.035736,87.190002,400.899994,259.880005,50.251534,770.830017,292.839996,153.434555,911.41272,1366.640015,66.599998,573.130005,11.05
2024-05-23,133.079422,539.805908,447.964661,271.772644,431.472473,491.130005,483.118896,403.286499,210.792099,110.116646,215.160004,72263.109375,259.292358,85.690002,398.390015,260.899994,53.07267,758.150024,294.690002,154.3582,923.191589,1353.180054,64.059998,586.299988,10.78
2024-05-24,134.003311,539.845642,447.934845,272.030304,433.410919,492.049988,485.680267,406.833649,213.150726,111.668564,214.889999,71152.734375,260.661255,85.93,404.850006,220.910004,52.666153,738.51001,294.279999,157.217621,944.901489,1384.640015,68.290001,587.400024,10.85
2024-05-28,131.388916,528.308472,441.878693,268.551788,426.250641,479.130005,488.34021,402.077667,202.79245,110.00721,210.449997,69774.6875,256.624084,83.260002,401.029999,215.440002,52.260616,728.859985,296.209991,156.637878,980.109802,1385.130005,67.010002,587.940002,10.78
2024-05-29,129.688568,526.246887,439.287506,266.450745,421.166473,475.399994,482.468689,396.211975,196.954849,107.918098,208.509995,69407.875,253.86647,80.129997,398.399994,211.580002,51.594513,731.119995,291.700012,151.656021,946.541931,1356.300049,66.410004,580.210022,8.93
2024-05-30,130.956467,521.925415,438.920197,268.868866,417.826569,477.380005,482.251953,391.872162,194.271912,107.908142,199.929993,69298.8125,250.702225,79.050003,403.390015,207.440002,52.802311,643.289978,288.25,150.300034,954.684387,1302.660034,65.620003,564.72998,8.89
2024-05-31,131.605148,528.050842,443.854431,270.018463,423.693726,480.359985,487.827942,393.348511,195.500351,108.445351,201.600006,70082.023438,254.729492,78.169998,402.119995,211.449997,52.365429,656.929993,286.309998,148.413422,948.982605,1289.930054,67.279999,560.799988,8.67
2024-06-03,131.359406,531.420715,440.002319,267.957123,425.42807,474.190002,483.217377,397.96579,195.569153,106.63311,210.820007,70875.148438,259.272552,78.050003,403.859985,210.830002,51.379009,660.109985,286.149994,152.255432,954.051941,1293.819946,70.150002,561.179993,8.75
2024-06-04,132.450409,538.596802,441.570953,269.978882,427.985046,479.100006,485.867493,402.771271,196.060532,107.479492,212.0,70994.109375,261.206787,78.620003,406.609985,211.119995,52.292938,672.0,287.130005,149.818558,939.555603,1302.73999,70.540001,561.72998,8.7
2024-06-05,133.020447,542.085571,443.447357,272.040192,432.395325,483.829987,490.911438,406.348114,193.033615,106.752609,216.279999,69427.703125,265.69043,78.059998,417.23999,212.460007,53.836727,704.109985,296.420013,160.086838,1029.014038,1351.069946,70.800003,588.140015,8.61
2024-06-06,132.548691,545.495239,445.45285,274.557465,430.779907,481.420013,485.768951,403.088318,202.418991,105.726997,215.869995,69160.023438,265.819366,77.050003,418.149994,214.949997,53.812241,703.159973,295.73999,159.251602,1040.150513,1329.880005,69.720001,573.849976,8.46
2024-06-07,131.497025,549.132751,446.55484,276.172852,424.91272,481.839996,484.389709,399.996979,195.333282,104.86071,216.050003,69041.0625,260.958832,76.209999,417.609985,215.559998,54.161945,698.809998,294.420013,161.531265,1016.24707,1310.319946,72.529999,571.450012,8.61
2024-06-10,131.585495,551.580994,446.018707,272.575378,426.161469,477.019989,476.823792,398.173828,193.682251,104.303101,218.199997,70012.625,262.536072,76.43,418.380005,212.729996,53.856319,709.150024,296.179993,165.235703,1029.379639,1310.150024,73.239998,576.179993,8.43
2024-06-11,132.28331,550.807739,445.810242,272.20871,424.982117,481.970001,477.286774,399.620453,192.109848,104.442497,211.5,69834.171875,259.143616,76.709999,418.779999,214.130005,54.51263,712.039978,300.829987,162.828323,1023.746948,1315.329956,73.349998,579.909973,8.11
2024-06-12,133.718292,553.256104,439.81369,267.897675,436.320007,478.579987,480.695435,408.280273,197.642776,103.098267,223.020004,68654.414063,262.476471,77.639999,428.100006,210.929993,56.795006,721.5,311.700012,169.971878,1056.208374,1378.359985,72.769997,590.890015,7.88
2024-06-13,133.383011,542.333496,441.799316,268.759857,433.287292,474.48999,477.089752,406.853485,195.873825,101.037086,223.100006,68218.1875,252.953918,75.199997,422.899994,207.080002,55.707691,709.76001,307.540009,170.439117,1040.249512,1379.01001,71.639999,586.539978,7.76
2024-06-14,133.787323,544.593323,441.431946,268.23465,430.522186,471.790009,473.395416,404.376404,196.768127,103.86496,225.869995,67613.4375,252.795212,73.93,425.779999,209.479996,55.315868,728.580017,312.100006,170.04483,1015.733154,1390.589966,69.720001,590.210022,7.52
2024-06-17,134.309982,548.696777,444.886902,268.740051,429.432007,467.269989,477.582336,408.527985,195.922943,103.556297,240.509995,67206.960938,252.081009,73.199997,430.0,212.460007,55.492191,725.5,322.079987,174.707245,1040.012207,1409.959961,70.879997,612.719971,7.22
2024-06-18,134.487473,555.149109,446.872559,271.168121,431.959259,472.899994,469.444977,416.226685,192.237579,104.631683,244.119995,67117.734375,255.433777,72.730003,435.0,207.690002,56.177883,730.169983,326.5,177.122238,1048.816772,1421.800049,69.040001,620.309998,6.89
2024-06-20,135.207352,554.276917,449.25528,274.339417,434.793701,479.040009,475.621887,418.832581,195.657608,105.408363,243.509995,68565.179688,246.555923,73.07,432.549988,214.589996,56.240578,734.309998,318.529999,172.873825,1038.302734,1412.76001,70.620003,610.179993,7.01
2024-06-21,135.927216,556.526917,451.578461,272.753815,435.299164,489.140015,479.099487,418.020111,191.058289,105.268967,242.309998,69497.09375,252.904327,73.940002,432.559998,219.089996,54.912289,749.330017,318.390015,171.474106,1024.329956,1436.109985,71.139999,605.530029,7.24
2024-06-24,136.795013,557.577515,453.673248,273.824097,440.997864,491.570007,481.897308,421.735718,192.905869,103.95459,239.169998,69199.679688,254.689804,74.360001,429.040009,218.699997,54.434261,739.590027,309.140015,165.411987,990.149536,1441.5,70.739998,595.599976,7.07
2024-06-25,135.424286,558.013611,452.372681,271.078949,444.773834,488.23999,481.532776,423.608337,190.704498,103.446762,242.529999,69963.0625,252.090927,73.900002,442.309998,217.380005,54.493038,754.809998,311.529999,170.133545,1011.227112,1457.290039,70.379997,600.140015,6.87
2024-06-26,135.483444,552.611816,449.126221,271.148285,444.357544,488.630005,479.680695,415.810577,192.719177,105.527863,243.279999,71668.265625,251.54538,72.849998,442.559998,216.779999,55.501984,753.909973,309.329987,169.61113,1004.566833,1470.0,71.75,598.52002,6.94
2024-06-27,135.562363,557.091919,439.56546,264.201111,444.902679,493.809998,479.582184,415.552917,196.237427,106.234825,243.679993,69923.390625,249.730118,74.260002,445.109985,223.360001,55.664593,774.130005,307.920013,169.177414,1015.841858,1477.51001,73.32,595.0,7.08
2024-06-28,134.990387,558.677612,437.986908,260.117981,442.018677,502.779999,474.597351,417.068878,197.072784,105.547775,247.449997,69943.234375,248.101593,74.139999,444.850006,223.559998,55.459866,786.669983,307.75,171.326248,1010.624268,1488.660034,73.349998,595.059998,7.16
2024-07-01,135.029831,557.656799,434.462433,260.881104,442.335846,499.519989,472.193542,417.623779,190.055878,104.631683,245.830002,70220.820313,242.798965,73.879997,436.23999,224.720001,54.973022,788.960022,310.920013,169.867416,1021.256897,1496.51001,73.839996,601.75,6.94
2024-07-02,138.86586,558.132568,441.451782,265.826416,446.428925,509.0,484.123749,422.102325,190.458817,105.298836,247.860001,70478.578125,238.727661,74.220001,438.809998,226.759995,55.668514,794.109985,316.779999,173.18924,1035.48645,1529.380005,73.550003,609.659973,6.84
2024-07-03,139.201141,555.496155,444.95639,266.579559,445.427979,508.559998,483.719849,422.08252,197.54451,106.125298,246.300003,71737.65625,238.320541,73.830002,434.809998,225.550003,55.737083,785.919983,315.470001,179.882217,1058.728271,1530.060059,72.849998,606.98999,6.99
2024-07-05,138.836273,557.587463,446.257019,267.937286,449.223785,513.419983,487.887024,428.294983,201.121735,106.035667,247.869995,72074.734375,237.57579,73.150002,443.76001,229.130005,56.226864,806.469971,321.109985,181.360794,1061.761841,1551.550049,73.18,621.299988,6.99
2024-07-08,139.210983,552.615112,443.030365,264.012787,451.820374,511.480011,484.951263,428.532776,200.876053,104.651611,247.960007,72391.984375,238.965973,72.629997,444.529999,226.539993,57.049694,766.200012,317.359985,183.963058,1064.637451,1530.060059,73.360001,615.48999,7.35
2024-07-09,140.483109,546.332581,442.155457,263.061401,456.19101,508.859985,481.808624,431.951111,200.876053,103.805229,243.960007,74929.96875,238.112,71.589996,442.299988,223.089996,56.187679,744.01001,315.26001,181.883209,1047.423584,1568.060059,72.129997,607.940002,7.57
2024-07-10,142.406036,548.903137,431.158691,260.64328,461.840118,511.880005,481.739685,433.27887,203.372269,104.601822,247.050003,75177.820313,240.505127,71.839996,444.73999,223.080002,56.682358,743.150024,319.799988,188.319885,1085.942017,1534.089966,67.43,619.559998,7.72
2024-07-11,145.108002,551.751526,433.922821,260.197296,468.995667,514.309998,486.320618,439.184174,210.24176,104.552025,248.770004,76089.898438,244.546661,75.199997,443.5,226.809998,55.619534,749.140015,314.070007,181.863495,1049.923584,1567.52002,69.769997,608.73999,8.6
2024-07-12,146.340652,554.183167,437.591675,263.358704,474.05014,523.080017,494.546692,441.88916,209.180405,104.492294,253.449997,73601.484375,244.973633,75.790001,444.160004,230.020004,56.373795,758.48999,315.670013,184.67276,1072.414307,1588.52002,70.470001,614.049988,8.94
2024-07-16,146.853455,562.807861,440.992126,266.83725,484.426697,528.919983,500.457581,448.210571,217.818848,107.290298,253.820007,73690.71875,250.37558,76.970001,438.01001,235.630005,58.244759,760.789978,311.730011,183.38147,1055.546021,1614.77002,73.099998,613.01001,9.21
2024-07-17,147.33667,566.976318,448.578461,270.256378,485.497009,528.030029,496.516937,451.866791,220.73764,107.549194,250.179993,73076.046875,249.491791,75.919998,426.230011,231.630005,54.894657,736.070007,288.119995,168.75354,921.027405,1602.800049,70.779999,570.380005,9.29
2024-07-18,145.709564,566.896851,446.152405,266.738129,480.363312,525.909973,491.147858,444.712952,217.474854,108.534958,242.809998,70716.523438,243.077026,75.269997,416.140015,230.580002,49.90379,738.77002,277.829987,169.413971,913.211182,1584.76001,66.709999,560.380005,9.0
2024-07-19,145.630661,563.046082,441.151215,263.081238,475.55661,524.330017,488.527405,438.084351,215.381607,108.933258,242.449997,72084.65625,241.835739,74.400002,455.01001,227.490005,48.838024,751.200012,279.950012,163.401138,884.771851,1590.790039,66.330002,563.119995,8.64
2024-07-22,147.169006,572.216614,445.376862,265.311066,482.969849,529.090027,498.506958,446.228943,218.74263,109.411217,245.259995,70121.679688,249.134323,75.510002,461.119995,228.990005,49.125038,756.5,287.079987,166.929993,930.11853,1632.170044,68.879997,587.710022,8.34
2024-07-23,146.508316,569.953735,439.192474,262.417267,491.13623,526.369995,537.903198,447.744934,217.435562,109.500832,246.229996,68723.804688,262.331299,74.839996,455.059998,226.039993,48.938919,765.52002,282.98999,167.393265,921.768616,1628.119995,69.019997,588.330017,8.34
2024-07-24,145.463013,527.97168,429.975525,251.892395,477.360321,515.799988,526.268616,429.83078,214.280899,107.638802,239.449997,68396.640625,263.900299,76.349998,454.019989,220.520004,47.724262,730.869995,266.339996,157.516464,862.419495,1559.23999,66.300003,553.330017,8.28
2024-07-25,146.961945,536.824646,427.141846,251.466248,479.015381,564.340027,530.219055,433.199554,217.052292,104.542076,242.229996,64877.175781,268.199951,77.839996,436.73999,227.080002,47.430393,828.789978,258.380005,157.989594,852.419373,1576.930054,68.459999,538.719971,8.51
2024-07-26,148.904587,544.407227,435.672729,257.134979,485.447479,590.650024,532.524292,444.633728,221.740082,106.384186,240.860001,65362.960938,271.993225,78.510002,441.299988,228.639999,47.743855,827.609985,258.790009,159.62587,877.87439,1605.939941,69.529999,546.380005,9.16
2024-07-29,149.062378,541.588623,438.774841,259.255798,485.457397,576.98999,534.573486,446.030792,219.381409,106.971664,242.580002,64559.925781,269.749054,78.790001,443.660004,227.130005,47.058163,799.059998,259.049988,157.72345,861.839539,1588.719971,69.360001,547.52002,9.12
2024-07-30,149.200439,540.71521,444.889709,260.742371,484.1492,574.549988,538.149536,453.858307,220.157822,109.650192,243.339996,64758.207031,273.264252,78.480003,432.690002,226.479996,46.911224,798.799988,253.110001,152.331619,851.632629,1588.5,68.919998,525.890015,9.48
2024-07-31,149.456833,540.655579,461.056671,263.289337,480.402893,568.109985,532.731201,452.292847,219.676239,111.203537,247.520004,65323.308594,275.141022,78.019997,444.609985,227.119995,49.183811,814.390015,267.660004,163.430725,927.327637,1600.0,68.790001,558.320007,9.73
2024-08-01,148.904587,540.308289,459.764069,263.546967,486.151154,569.710022,539.765198,456.652435,217.406082,110.217758,241.779999,63885.777344,278.795349,77.139999,450.940002,222.580002,47.567535,811.380005,260.809998,155.919601,874.867859,1578.949951,65.019997,540.669983,9.63
2024-08-02,147.770569,532.00116,459.376282,264.191162,481.701263,575.809998,531.834717,456.365112,230.584885,109.401268,231.369995,59910.269531,274.813385,75.269997,449.730011,214.860001,44.432934,790.640015,249.630005,147.718506,801.251831,1600.380005,62.709999,505.779999,9.37
2024-08-05,146.715408,513.640259,439.470856,254.142044,467.776611,569.01001,509.747559,436.132416,219.057098,106.453888,225.720001,52663.136719,267.435364,72.699997,438.0,207.75,44.912918,781.27002,246.839996,145.835785,812.141663,1581.819946,61.259998,487.839996,9.19
2024-08-06,148.421387,514.245667,445.734802,255.945724,475.199799,570.630005,518.298645,444.901215,230.535751,109.530701,234.229996,61962.464844,267.087799,73.559998,447.660004,211.25,45.451679,792.950012,259.799988,153.169464,834.575012,1654.98999,62.509998,499.390015,9.09
2024-08-07,149.022919,511.377319,447.265991,254.221329,473.851929,568.47998,516.604309,446.912628,225.376266,110.15802,232.570007,61932.71875,261.467407,73.940002,449.26001,210.210007,45.206791,776.280029,250.309998,152.824448,827.981628,1668.630005,63.529999,489.970001,9.1
2024-08-08,151.626282,519.088989,452.973175,257.501678,482.840942,579.52002,522.859924,455.562561,227.892105,112.796715,239.289993,59246.027344,266.760162,73.949997,463.609985,212.179993,46.294102,796.140015,268.679993,162.198578,867.878479,1717.119995,70.699997,515.030029,8.475
2024-08-09,151.941833,522.82074,454.166321,257.948547,484.1492,575.22998,525.904114,460.665314,231.990219,114.907654,240.440002,59295.597656,266.233795,73.879997,463.429993,211.949997,46.590908,811.080017,270.130005,164.731842,851.939514,1752.25,71.379997,524.72998,8.54
2024-08-13,152.513794,521.073914,456.731537,258.315948,485.318665,579.280029,538.33667,460.209534,236.884369,115.475227,244.610001,64312.082031,266.82962,73.169998,469.230011,216.389999,46.490013,818.799988,271.410004,169.877258,860.790039,1774.660034,76.029999,528.640015,8.44
2024-08-14,153.953537,524.031494,457.526947,259.318939,488.252258,581.179993,546.099731,461.874115,236.795914,116.391304,246.220001,66423.765625,266.204041,73.540001,471.209991,222.839996,47.278561,819.02002,271.779999,167.541122,870.779175,1809.75,80.169998,530.799988,8.22
2024-08-15,153.342148,542.461975,466.028046,264.939423,488.529724,582.01001,554.778992,462.835205,229.867462,114.340088,250.210007,63865.949219,267.445282,74.550003,480.170013,231.559998,48.752804,832.109985,280.119995,171.474106,918.962097,1733.790039,81.870003,548.280029,7.97
2024-08-16,154.367706,544.377502,466.197021,265.515381,486.488098,584.169983,554.897461,463.281891,229.965759,115.515068,248.229996,65769.4375,267.435364,74.040001,478.980011,231.740005,48.272816,827.559998,281.0,172.045807,909.468079,1751.699951,81.489998,549.0,9.68
2024-08-19,155.087585,545.74707,464.307953,264.611725,491.314667,579.580017,553.781067,466.617157,231.145065,115.833694,251.110001,65719.867188,269.371704,74.910004,482.160004,232.630005,49.771549,832.880005,281.959991,172.942825,923.813171,1753.699951,81.669998,558.219971,9.24
2024-08-20,155.560944,543.335388,466.435699,266.170776,493.41571,576.630005,556.221313,470.051666,227.204208,115.345772,250.130005,67345.765625,269.759003,74.839996,483.209991,232.460007,50.016438,838.219971,281.369995,169.581528,916.912842,1750.0,79.160004,557.030029,8.99
2024-08-21,155.915924,547.335083,465.322083,266.329681,494.525726,581.190002,554.877747,471.967438,229.343628,115.813774,252.059998,69080.710938,269.202881,75.589996,487.420013,233.509995,50.516014,839.179993,284.559998,168.990112,934.168457,1751.599976,78.919998,564.679993,8.78
2024-08-22,156.399139,541.866394,466.13739,266.071503,494.268005,572.679993,557.930481,476.464111,232.202805,116.660164,249.910004,69834.171875,265.95578,75.550003,490.429993,231.080002,49.859711,820.929993,275.579987,164.061584,898.627686,1737.160034,79.129997,548.059998,8.86
2024-08-23,157.789566,543.702515,463.770996,265.574982,496.121399,571.72998,564.312744,475.848633,232.498566,116.948914,255.259995,70438.929688,267.594269,76.989998,486.549988,259.950012,50.045826,828.27002,273.899994,168.832413,898.182251,1745.380005,81.129997,539.390015,8.91
2024-08-26,158.085388,542.620728,465.958466,266.339569,497.538574,571.679993,568.69928,476.275482,233.435181,116.690018,256.209991,69397.960938,266.194122,77.849998,479.190002,260.369995,48.929127,827.859985,268.25,166.653992,874.471863,1706.27002,81.150002,525.909973,8.78
2024-08-27,158.371399,547.057129,472.272125,268.832092,501.788086,578.590027,577.867493,480.613281,232.281662,116.709938,256.98999,69546.664063,266.938873,77.169998,482.350006,264.679993,49.957664,831.73999,268.929993,168.112839,880.976135,1714.900024,81.230003,521.780029,9.03
2024-08-28,158.539032,546.193726,469.100311,267.312744,501.668945,581.049988,573.164856,478.975433,234.273209,115.963142,254.619995,69457.445313,264.198151,76.529999,482.209991,260.299988,49.90379,814.109985,263.089996,166.782135,879.243591,1722.349976,79.989998,509.980011,9.16
2024-08-29,157.996658,549.657471,478.048828,272.407013,504.429108,587.630005,575.081543,479.501526,242.564758,116.739807,258.230011,69903.570313,265.151428,77.110001,487.170013,262.359985,51.103748,831.27002,265.630005,166.732834,878.82782,1713.290039,82.32,517.02002,9.21
2024-08-30,159.308182,550.242981,480.57431,274.442657,509.582153,587.869995,573.599548,484.147064,238.976028,117.735535,258.399994,69011.320313,267.425415,77.300003,492.630005,263.190002,50.457241,855.0,268.929993,169.246414,894.826111,1730.27002,83.099998,519.580017,9.05
2024-09-03,159.199722,548.208435,479.361298,276.597595,507.159546,578.719971,566.565247,478.419556,237.753479,117.14756,257.829987,69269.070313,262.380951,75.93,483.440002,260.320007,48.174862,835.859985,256.279999,158.196594,836.931274,1688.410034,79.18,481.220001,8.73
2024-09-04,160.17598,554.312256,480.375488,278.533936,509.651672,586.659973,566.041687,480.920959,238.453491,116.489822,255.789993,67068.171875,262.63913,77.199997,481.730011,258.600006,47.381416,834.830017,254.130005,158.571152,803.360535,1751.25,77.300003,477.529999,8.18
2024-09-05,160.343643,550.739197,474.62854,276.677002,513.315369,583.859985,563.789063,480.285706,254.385864,117.207367,251.770004,65719.867188,262.857635,77.360001,476.690002,255.789993,45.99044,835.400024,250.850006,161.360718,787.639404,1757.140015,77.5,476.029999,8.64
2024-09-06,158.262909,543.643005,473.39563,277.421753,507.000702,581.159973,553.109253,471.937683,253.232361,111.427216,250.369995,63350.417969,264.337219,77.449997,471.820007,254.600006,44.854145,825.039978,247.520004,154.579041,745.257751,1734.01001,75.709999,463.970001,9.05
2024-09-09,159.456116,549.230713,484.302826,283.618256,512.153687,588.98999,551.617493,478.69751,254.168961,113.510063,255.669998,63816.375,271.178986,79.529999,479.390015,253.520004,45.549637,855.580017,252.809998,160.453873,742.317444,1776.48999,76.120003,464.160004,8.87
2024-09-10,159.722351,548.17865,485.227509,283.350128,516.244263,595.460022,555.579102,480.573608,254.316879,113.599747,257.609985,62924.121094,272.797546,79.199997,484.23999,255.580002,45.784733,860.150024,255.850006,160.108856,743.861877,1797.280029,75.910004,465.5,8.98
2024-09-11,157.769852,545.707397,485.386627,281.979767,512.13385,586.409973,555.233337,475.064453,251.812637,114.108002,258.980011,62884.460938,270.076752,79.610001,490.929993,255.619995,46.832863,875.960022,264.720001,167.797409,792.134033,1834.22998,77.580002,481.5,8.81
2024-09-12,158.903885,547.166321,489.294128,283.379944,516.303955,583.169983,553.010437,475.223297,252.798553,116.031403,259.470001,65313.390625,270.58316,77.970001,494.01001,251.190002,46.617359,886.130005,269.899994,169.603958,792.163635,1862.079956,80.400002,488.950012,8.61
2024-09-13,159.120834,547.692322,490.536957,285.346161,515.747925,581.960022,555.164185,473.446472,253.508438,117.137596,263.959991,65481.925781,272.330811,78.870003,489.859985,250.050003,47.303051,878.950012,268.720001,170.662552,808.19165,1868.959961,82.919998,490.070007,8.39
2024-09-17,160.999695,547.682495,498.123322,289.526733,518.657043,579.390015,549.68103,479.17395,254.740814,118.114243,266.890015,64867.265625,270.563293,75.730003,483.320007,248.119995,46.783882,885.830017,274.790009,165.567413,797.628418,1884.449951,83.940002,502.25,9.24
2024-09-18,159.427368,545.796692,491.928986,286.468292,515.817444,579.48999,544.929016,481.099701,256.170349,118.413216,264.209991,65243.992188,269.997284,76.849998,482.089996,248.470001,47.303051,890.390015,269.690002,165.498169,779.957031,1900.329956,83.580002,495.950012,9.16
